customer_id,bureau_score,dpd_15_count_6m,dpd_30_count_6m,dpd_90_count_6m,dpd_30_count_3m,active_loans_count,total_emi_monthly,total_credit_6m,total_debit_6m,avg_monthly_balance_6m,net_cash_surplus_6m,inward_bounce_count_3m,avg_salary_6m,salary_txn_count_6m,salary_amount_cv,salary_date_std,salary_creditor_consistent,salary_missing_months,salary_stability_flag,liquidity_flag,bureau_risk_flag,hard_reject_flag,risk_score,loan_decision,decision_reason
CUST_021047,755,0,0,0,0,5,42011,2926494,446944,0,2479550,1,485252,6,0.04,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021048,749,0,0,0,0,4,9111,101277,160691,77816,-59414,0,20000,6,0.06,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021049,750,0,0,0,0,7,31847,1052804,347904,0,704900,0,177947,6,0.05,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021050,746,0,0,0,0,4,45206,3536680,443589,48221,3093091,1,586384,6,0.04,1.7,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_021051,752,0,0,0,0,9,39825,1630562,425585,0,1204977,0,270695,6,0.09,2.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021052,745,0,0,0,0,7,14568,135503,282748,6290,-147245,2,20000,6,0.08,1.8,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_021053,749,0,0,0,0,8,32700,1236724,349300,0,887424,0,208182,6,0.04,3.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021054,753,0,0,0,0,6,24970,1921835,295634,62858,1626201,0,317341,6,0.05,1.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021055,748,0,0,0,0,1,52327,245275,491733,221396,-246458,0,40606,6,0.09,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021056,750,0,0,0,0,1,27022,130188,286430,20111,-156242,0,20000,6,0.06,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021057,756,0,0,0,0,13,31122,842960,310772,2990,532188,1,139121,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021058,749,0,0,0,0,9,19776,1946385,238022,84182,1708363,0,323619,6,0.07,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021059,755,0,0,0,0,3,14771,1150891,260440,197111,890451,0,192484,6,0.07,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021060,750,0,0,0,0,3,32671,1080356,325608,0,754748,1,180634,6,0.1,1.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021061,745,0,0,0,0,7,13846,2753461,274303,246700,2479158,0,455577,6,0.08,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021062,755,0,0,0,0,8,20982,127497,325621,0,-198124,0,20000,6,0.06,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021063,750,0,0,0,0,12,14157,1166781,209050,0,957731,0,196826,6,0.05,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021064,757,0,0,0,0,5,21338,1537519,237204,4453,1300315,1,254604,6,0.06,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021065,753,0,0,0,0,3,27644,607679,313017,0,294662,0,102503,6,0.05,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021066,754,0,0,0,0,1,46252,3893729,422275,0,3471454,1,648139,6,0.04,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021067,754,0,0,0,0,5,21920,131490,298664,0,-167174,0,20000,6,0.09,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021068,753,0,0,0,0,5,38756,132842,373831,12924,-240989,2,20000,6,0.07,2.6,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_021069,753,0,0,0,0,6,9580,118102,195257,185501,-77155,0,20000,6,0.05,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021070,757,0,0,0,0,2,13641,1467956,232417,43252,1235539,0,245316,6,0.1,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021071,747,0,0,0,0,8,49292,2225327,454316,145572,1771011,0,369932,6,0.04,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021072,745,0,0,0,0,6,25208,1258971,333029,4069,925942,1,206990,6,0.06,2.0,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021073,741,0,0,0,0,1,32530,118811,331670,26687,-212859,1,20000,6,0.07,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021074,741,0,0,0,0,1,25624,129547,287121,0,-157574,0,20000,6,0.1,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021075,757,0,0,0,0,3,5000,1465732,190920,57440,1274812,0,244215,6,0.09,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021076,740,0,0,0,0,6,19280,1673723,305384,43751,1368339,0,277545,6,0.1,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021077,751,0,0,0,0,8,27324,2233648,352402,0,1881246,0,370455,6,0.1,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021078,741,0,0,0,0,8,14704,103939,190323,100172,-86384,0,20000,6,0.04,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021079,743,0,0,0,0,4,20516,105580,258558,7200,-152978,0,20000,6,0.08,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021080,753,0,0,0,0,8,31558,223128,316643,44673,-93515,0,40187,6,0.09,2.8,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_021081,750,0,0,0,0,2,43368,2098436,446273,0,1652163,0,352858,6,0.05,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021082,746,0,0,0,0,8,30767,2841275,287058,0,2554217,0,473288,6,0.08,3.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021083,748,0,0,0,0,2,5000,100058,167635,0,-67577,0,20000,6,0.04,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021084,755,0,0,0,0,5,11983,137985,213615,0,-75630,0,20000,6,0.07,2.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021085,750,0,0,0,0,8,27461,135875,351588,0,-215713,0,20000,6,0.04,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021086,741,0,0,0,0,5,44869,139903,425556,63121,-285653,1,20000,6,0.09,1.9,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_021087,649,7,0,0,0,5,18046,641412,291943,2028,349469,1,105873,6,0.16,3.8,1,0,MODERATE,LOW,MEDIUM,0,44,REJECT,Risk too high
CUST_021088,752,0,0,0,0,1,8438,132740,233298,128165,-100558,0,20000,6,0.1,1.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021089,753,0,0,0,0,3,15469,127099,201143,0,-74044,0,20000,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021090,752,0,0,0,0,9,32458,136842,335362,0,-198520,0,20000,6,0.03,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021091,745,0,0,0,0,10,39372,2085948,422514,65675,1663434,0,349647,6,0.09,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021092,752,0,0,0,0,5,41963,1030574,387908,0,642666,1,173373,6,0.09,2.0,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021093,754,0,0,0,0,1,19557,1603090,261540,0,1341550,0,264727,6,0.07,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021094,749,0,0,0,0,4,6106,102841,201508,95819,-98667,0,20000,6,0.07,2.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021095,748,0,0,0,0,1,5000,4282215,183189,0,4099026,0,712491,6,0.05,1.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021096,744,0,0,0,0,8,37545,1037863,354731,108451,683132,0,172668,6,0.08,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021097,744,0,0,0,0,3,28638,2416368,364255,0,2052113,0,400672,6,0.05,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021098,758,0,0,0,0,1,40453,131607,349288,59922,-217681,1,20000,6,0.08,1.7,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_021099,744,0,0,0,0,1,27356,1851949,348474,54576,1503475,0,311877,6,0.06,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021100,754,0,0,0,0,1,28958,777624,360225,0,417399,0,132049,6,0.04,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021101,747,0,0,0,0,6,8233,2279656,235146,22739,2044510,0,378657,6,0.07,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021102,753,0,0,0,0,2,33980,1188199,313237,54522,874962,0,194750,6,0.07,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021103,742,0,0,0,0,10,10516,1847056,219595,0,1627461,0,310305,6,0.06,2.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021104,743,0,0,0,0,10,18738,2871940,307337,0,2564603,0,476637,6,0.04,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021105,744,0,0,0,0,9,20609,561978,305232,111730,256746,0,92090,6,0.03,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021106,749,0,0,0,0,5,35712,634565,373279,71584,261286,0,107800,6,0.03,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021107,752,0,0,0,0,11,33686,127155,372183,0,-245028,1,20000,6,0.09,2.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021108,749,0,0,0,0,13,20520,3276605,282801,0,2993804,0,545629,6,0.09,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021109,746,0,0,0,0,1,21793,109351,256391,0,-147040,0,20000,6,0.08,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021110,744,0,0,0,0,5,14906,2461728,239141,75332,2222587,0,412069,6,0.06,2.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021111,755,0,0,0,0,2,51855,2236980,468278,23333,1768702,0,376048,6,0.1,2.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021112,741,0,0,0,0,5,24129,881828,308846,106686,572982,0,145853,6,0.03,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021113,750,0,0,0,0,1,43696,113396,399680,0,-286284,0,20000,6,0.09,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021114,745,0,0,0,0,9,19478,2111563,257432,0,1854131,0,351994,6,0.04,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021115,750,0,0,0,0,7,36866,1470999,410311,0,1060688,0,247993,6,0.07,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021116,739,0,0,0,0,6,33033,1426268,298243,4681,1128025,1,238069,6,0.09,3.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021117,750,0,0,0,0,8,30349,965502,284305,0,681197,1,162114,6,0.06,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021118,746,0,0,0,0,1,48742,126874,434056,130703,-307182,0,20000,6,0.09,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021119,749,0,0,0,0,9,19080,227977,238621,0,-10644,1,36470,6,0.08,2.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021120,758,0,0,0,0,5,22991,2422886,299241,39370,2123645,0,404651,6,0.07,2.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021121,749,0,0,0,0,5,27221,3456267,321256,73701,3135011,0,577237,6,0.04,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021122,745,0,0,0,0,1,28835,1864370,351504,63023,1512866,0,309831,6,0.08,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021123,732,0,0,0,0,4,39988,4472550,415158,0,4057392,0,744506,6,0.1,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021124,739,0,0,0,0,1,31590,1833898,329580,45361,1504318,0,306946,6,0.07,3.1,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_021125,743,0,0,0,0,1,35596,133736,411275,93346,-277539,0,20000,6,0.04,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021126,738,0,0,0,0,1,35521,1801765,373368,0,1428397,1,297894,6,0.06,3.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021127,750,0,0,0,0,4,35733,3235344,350890,78918,2884454,0,536683,6,0.09,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021128,755,0,0,0,0,1,30909,1244289,357220,194358,887069,0,210555,6,0.03,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021129,748,0,0,0,0,16,52823,127722,485556,88165,-357834,0,20000,6,0.1,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021130,752,0,0,0,0,1,5000,1008067,172636,73307,835431,0,168469,6,0.06,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021131,757,0,0,0,0,3,20786,1004099,322595,151052,681504,0,165778,6,0.07,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021132,749,0,0,0,0,1,13775,119016,242068,133137,-123052,0,20000,6,0.1,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021133,739,0,0,0,0,8,8223,102326,172002,0,-69676,1,20000,6,0.05,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021134,740,0,0,0,0,9,29716,2397518,376474,0,2021044,0,397389,6,0.08,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021135,748,0,0,0,0,7,16603,124879,249401,3769,-124522,0,20000,6,0.09,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021136,750,0,0,0,0,11,26838,107999,358489,0,-250490,1,20000,6,0.09,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021137,759,0,0,0,0,6,40182,1635494,440352,0,1195142,0,269986,6,0.1,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021138,749,0,0,0,0,7,27628,805070,277226,0,527844,1,133813,6,0.09,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021139,739,0,0,0,0,1,27951,2345601,297908,106294,2047693,0,392774,6,0.04,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021140,748,0,0,0,0,1,38131,2093866,423786,174395,1670080,0,350249,6,0.06,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021141,745,0,0,0,0,1,19366,1940198,217478,14704,1722720,1,321458,6,0.09,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021142,747,0,0,0,0,1,40442,129251,343618,5220,-214367,2,20000,6,0.09,3.0,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_021143,767,0,0,0,0,1,27286,108625,307679,0,-199054,0,20000,6,0.04,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021144,743,0,0,0,0,1,30726,2523873,374507,53869,2149366,0,423929,6,0.08,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021145,757,0,0,0,0,4,54691,131837,442686,166024,-310849,0,20000,6,0.04,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021146,747,0,0,0,0,4,28943,1129352,371767,36455,757585,0,188219,6,0.07,2.9,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_021147,748,0,0,0,0,1,35390,273602,356420,63997,-82818,0,43810,6,0.03,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021148,752,0,0,0,0,1,19642,1819230,256350,0,1562880,0,301760,6,0.05,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021149,751,0,0,0,0,10,36495,975736,321120,283945,654616,0,163230,6,0.08,2.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021150,740,0,0,0,0,1,51823,3824959,490632,81817,3334327,0,640706,6,0.08,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021151,745,0,0,0,0,8,38304,2415769,424714,0,1991055,0,405669,6,0.08,2.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021152,746,0,0,0,0,4,6890,2539412,218458,0,2320954,0,425802,6,0.09,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021153,764,0,0,0,0,8,43959,1039072,455678,0,583394,1,173133,6,0.03,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021154,749,0,0,0,0,6,8073,795756,245843,37076,549913,0,132069,6,0.09,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021155,750,0,0,0,0,7,5000,2328632,221471,61856,2107161,0,384821,6,0.07,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021156,750,0,0,0,0,10,30112,2450143,287996,0,2162147,0,409662,6,0.04,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021157,744,0,0,0,0,4,22646,305110,289048,0,16062,0,51481,6,0.06,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021158,749,0,0,0,0,5,37551,4224247,329423,7271,3894824,1,704754,6,0.03,2.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021159,413,4,9,12,0,8,33110,1063370,345011,14605,718359,0,179585,6,0.22,7.0,0,0,UNSTABLE,LOW,HIGH,1,0,REJECT,Critical risk factors detected
CUST_021160,737,0,0,0,0,8,37153,4157507,335067,0,3822440,1,693179,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021161,752,0,0,0,0,2,26358,2463236,306972,0,2156264,1,407283,6,0.04,2.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021162,753,0,0,0,0,8,34983,1887688,390396,0,1497292,2,313882,6,0.07,2.5,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_021163,745,0,0,0,0,1,15747,139813,291633,47513,-151820,0,20000,6,0.09,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021164,749,0,0,0,0,3,5000,2563166,180727,0,2382439,0,424827,6,0.07,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021165,745,0,0,0,0,8,25305,1441176,342488,0,1098688,1,241453,6,0.03,2.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021166,752,0,0,0,0,5,37624,3261381,407513,0,2853868,0,542012,6,0.07,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021167,760,0,0,0,0,1,14079,115521,242160,0,-126639,0,20000,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021168,751,0,0,0,0,4,51746,3706379,464886,48255,3241493,0,619963,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021169,749,0,0,0,0,8,26329,127777,285938,65277,-158161,0,20000,6,0.1,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021170,749,0,0,0,0,10,18612,3771869,280165,0,3491704,0,631051,6,0.04,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021171,743,0,0,0,0,9,35823,127565,391826,180144,-264261,0,20000,6,0.04,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021172,745,0,0,0,0,1,31457,411079,313128,12745,97951,1,71722,6,0.04,1.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021173,744,0,0,0,0,5,5000,1356725,133440,64106,1223285,0,223709,6,0.05,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021174,745,0,0,0,0,7,35986,130956,330813,78892,-199857,0,20246,6,0.03,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021175,755,0,0,0,0,3,21276,3401926,270786,47672,3131140,0,569489,6,0.06,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021176,752,0,0,0,0,10,47253,139199,440401,7948,-301202,0,20000,6,0.09,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021177,747,0,0,0,0,6,12486,2937752,209684,53884,2728068,0,487576,6,0.06,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021178,742,0,0,0,0,5,23495,2316491,295542,50659,2020949,0,387965,6,0.07,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021179,751,0,0,0,0,3,17194,1642833,298143,27535,1344690,0,273097,6,0.04,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021180,746,0,0,0,0,1,30395,857374,368683,177500,488691,0,140883,6,0.04,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021181,741,0,0,0,0,6,17048,2487699,235689,13579,2252010,1,415455,6,0.05,3.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021182,752,0,0,0,0,11,16640,2955452,219446,102556,2736006,0,489420,6,0.06,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021183,753,0,0,0,0,3,13806,2832663,209371,82486,2623292,0,471185,6,0.05,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021184,748,0,0,0,0,9,34997,2408589,362082,0,2046507,1,401593,6,0.09,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021185,756,0,0,0,0,5,42029,3853663,378253,4989,3475410,0,640380,6,0.03,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021186,750,0,0,0,0,4,46424,3000901,446030,0,2554871,0,500065,6,0.07,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021187,745,0,0,0,0,10,22128,130289,306755,24988,-176466,1,20000,6,0.06,2.0,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_021188,748,0,0,0,0,3,48362,1176272,474994,0,701278,0,197928,6,0.04,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021189,760,0,0,0,0,9,38888,124261,349700,0,-225439,1,20000,6,0.09,3.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021190,756,0,0,0,0,6,42533,131873,436010,184624,-304137,0,20000,6,0.03,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021191,746,0,0,0,0,2,5000,1691559,189852,9515,1501707,0,281940,6,0.06,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021192,740,0,0,0,0,1,13095,624148,250568,110323,373580,0,106499,6,0.06,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021193,746,0,0,0,0,4,32804,1013865,342058,119078,671807,0,170618,6,0.05,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021194,743,0,0,0,0,8,26194,534912,330181,62800,204731,0,87775,6,0.06,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021195,751,0,0,0,0,1,18129,137080,211956,94302,-74876,0,20000,6,0.08,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021196,751,0,0,0,0,8,14337,113130,237724,0,-124594,1,20000,6,0.05,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021197,749,0,0,0,0,8,27555,2128476,285176,0,1843300,0,353550,6,0.04,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021198,747,0,0,0,0,1,5000,2461487,187174,15000,2274313,0,412348,6,0.07,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021199,758,0,0,0,0,14,37189,1839164,409134,0,1430030,0,306398,6,0.05,3.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021200,750,0,0,0,0,8,8684,312386,210250,117083,102136,0,54807,6,0.04,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021201,746,0,0,0,0,8,11496,2901072,198301,0,2702771,0,483804,6,0.08,2.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_021202,747,0,0,0,0,1,26796,130840,328809,25152,-197969,1,20000,6,0.05,1.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021203,748,0,0,0,0,6,24301,293931,268030,125698,25901,0,47034,6,0.1,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021204,743,0,0,0,0,1,48583,114582,402204,69194,-287622,1,20000,6,0.09,2.2,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_021205,740,0,0,0,0,6,42181,120328,423472,28997,-303144,1,20000,6,0.05,2.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_021206,746,0,0,0,0,9,29005,793705,364128,0,429577,2,132184,6,0.06,2.0,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_021207,751,0,0,0,0,11,37778,117388,396862,108190,-279474,0,20000,6,0.08,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_021208,746,0,0,0,0,9,35806,1696205,399077,0,1297128,1,279383,6,0.05,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
